Restriction Id,Restriction Type,Operational Goal,Enabled,Externally Available,Validity WEF,Validity TIL,During,Days of Week,Start Time,End Time
DUEDUW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,------7,0000,0400
DUEDUW501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,------7,0300,2130
DUEDUW501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,----5--,0300,2130
DUNDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDUUFRAE,Y,Y,24/03/2022,11/12/2036,Y,1234567,0000,0000
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,---4---,0000,0300
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,------7,0000,0400
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,-2-----,0000,0400
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,-2-----,2230,0000
DUWDME501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,--3----,0300,2130
DUWDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,---4---,0000,0300
DUWDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,--3----,0000,0300
DUWDMS501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,-----6-,0300,2130
DUWDMS501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,----5--,0300,2130
DUWDUE501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,---4---,0300,2130
DUWDUE501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,--3----,0300,2130
EDAEDA500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO CTA EDWW,N,Y,05/10/2023,11/12/2036,Y,------7,0400,2230
EDAEDA500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,----5--,0300,2130
EDAEDA500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,0300,2130
EDAEDA500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,0400,2230
EDAEDA500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0400,2230
EDAEDA500G,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,-----6-,2130,0000
EDAEDA500G,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,--3----,2130,0000
EDAEDA500G,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,--3----,2230,0000
EDAEDA500H,M,CROSS BORDER FRA LIMITATION FROM CTA EDWW TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,--3----,0300,2130
EDAEDA500H,M,CROSS BORDER FRA LIMITATION FROM CTA EDWW TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,--3----,0400,2230
EDAEDA500H,M,CROSS BORDER FRA LIMITATION FROM CTA EDWW TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,1------,0400,2230
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2130,0000
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2230,0000
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,1------,0000,0300
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,------7,0000,0300
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,1------,2130,0000
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,-2-----,2230,0000
EDLOLJ501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,---4---,0300,2130
EDLOLJ501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0300,2130
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,-----6-,2130,0000
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,-2-----,0000,0300
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,-2-----,0000,0400
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,1------,0000,0400
EDMDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,----5--,0000,0300
EDMDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,----5--,2130,0000
EDMDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,---4---,2130,0000
EDMDUN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAN,Y,Y,23/02/2023,11/12/2036,Y,----5--,2130,0000
EDMDUN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAN,Y,Y,23/02/2023,11/12/2036,Y,1------,2130,0000
EDMDUW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,-----6-,2130,0000
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,0000,0300
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,2230,0000
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,1------,0000,0300
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,1------,2130,0000
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,--3----,2230,0000
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,-2-----,0000,0400
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,-2-----,2230,0000
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,-2-----,2130,0000
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,-----6-,2130,0000
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,1------,0000,0400
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,---4---,2130,0000
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,------7,2130,0000
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,-2-----,0000,0300
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,-2-----,2230,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,------7,0000,0300
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,--3----,2130,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,1------,2130,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,--3----,2230,0000
EDMSSE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS SEEFRA,Y,Y,23/02/2023,11/12/2036,Y,1234567,0000,0000
EDREDR500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAE,Y,Y,17/06/2021,11/12/2036,Y,------7,0000,0300
EDREDR500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAE,Y,Y,17/06/2021,11/12/2036,Y,----5--,0000,0300
EDREDR500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAE,Y,Y,17/06/2021,11/12/2036,Y,--3----,2230,0000
EDREDR500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAE,Y,Y,17/06/2021,11/12/2036,Y,-2-----,0000,0400
EDREDR500B,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO CTA EDMM,Y,Y,23/03/2023,11/12/2036,Y,-----6-,0300,2130
EDREDR500B,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO CTA EDMM,Y,Y,23/03/2023,11/12/2036,Y,1------,0300,2130
EDREDR500B,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO CTA EDMM,Y,Y,23/03/2023,11/12/2036,Y,------7,0400,2230
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,---4---,2130,0000
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,------7,0000,0400
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,--3----,0000,0400
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,1------,2230,0000
EDREDR500F,M,CROSS BORDER FRA LIMITATION FROM CTA EDMM TO RAS EDUUFRAE,Y,Y,19/05/2022,11/12/2036,Y,------7,0300,2130
EDREDR500F,M,CROSS BORDER FRA LIMITATION FROM CTA EDMM TO RAS EDUUFRAE,Y,Y,19/05/2022,11/12/2036,Y,--3----,0300,2130
EDREDR500F,M,CROSS BORDER FRA LIMITATION FROM CTA EDMM TO RAS EDUUFRAE,Y,Y,19/05/2022,11/12/2036,Y,------7,0400,2230
EDUEDU500G,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO CTA EDGGS,Y,Y,05/10/2023,30/11/2023,Y,1234567,0000,0000
EDUELI501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,-2-----,0300,2130
EDUNNE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS NEFRAX,Y,Y,25/04/2019,11/12/2036,Y,1234567,0000,0000
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,------7,0000,0400
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,----5--,0000,0400
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,--3----,2130,0000
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,1------,0000,0400
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,------7,2230,0000
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,--3----,2230,0000
EDUSEC501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,05/10/2023,11/12/2036,Y,----5--,0400,2130
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,0000,0300
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,--3----,0000,0300
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,2230,0000
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,-2-----,0000,0400
EDWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,1------,0000,0400
EDWEBL500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS BALTFRA,N,Y,05/10/2023,30/11/2023,Y,------7,2230,0000
EDWEBL500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS BALTFRA,N,Y,05/10/2023,30/11/2023,Y,----5--,2230,0000
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,2130,0000
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,---4---,0000,0300
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,2130,0000
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,0000,0400
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,0000,0400
EDWEDW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWNFRAE TO RAS EDWWFRAE AND FROM RAS EDWWFRAE TO RAS EDWWNFRAE,Y,Y,05/10/2023,11/12/2036,Y,-2-----,2230,0000
EDWEEK500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EKDCTX,Y,Y,05/10/2023,11/12/2036,Y,1------,0000,0300
EDWEEK500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EKDCTX,Y,Y,05/10/2023,11/12/2036,Y,--3----,0000,0400
EDWEEK500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EKDCTX,Y,Y,05/10/2023,11/12/2036,Y,1------,2230,0000
EDWEEP500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EPFRA,Y,Y,05/10/2023,30/11/2023,N,-----6-,0000,0300
EDWEEP500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EPFRA,Y,Y,05/10/2023,30/11/2023,N,--3----,0000,0400
EDWEEP500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EPFRA,Y,Y,05/10/2023,30/11/2023,N,--3----,2230,0000
EDWEEP500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EPFRA,Y,Y,05/10/2023,30/11/2023,N,1------,2230,0000
EDWEEP502A,M,CROSS BORDER FRA LIMITATION FROM CTA EDWW TO RAS EPFRA BETWEEN FLS 245-285,Y,Y,05/10/2023,30/11/2023,Y,------7,0300,2130
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,---4---,0000,0300
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,--3----,2130,0000
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,1------,2130,0000
EDWEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS ESDCTX,Y,Y,05/10/2023,11/12/2036,Y,------7,2230,0000
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,0000,0300
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,---4---,2130,0000
EDWW100E,M,EN-ROUTE FRA LIMITATION IN RAS EDWWFRAE,Y,Y,05/10/2023,30/11/2023,Y,1------,2130,0000
EGGXLE500A,M,CROSS BORDER FRA LIMITATION FROM OCA EGGX TO RAS HISPAFRA1 BETWEEN FLS 245-660,Y,Y,21/04/2022,11/12/2036,Y,1234567,0000,0000
EGPXEG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EGPXFRA TO RAS EGTTNFRA,Y,Y,14/07/2022,11/12/2036,Y,1234567,0000,0000
EIEGTT501A,M,CROSS BORDER FRA LIMITATION FROM RAS EISNFRA TO RAS EGTTFRAW,Y,Y,23/03/2023,11/12/2036,Y,1234567,0000,0000
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,0000,0300
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,---4---,2130,0000
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,0000,0300
EKEDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EKDCTX TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,--3----,0000,0400
EPEDME501A,M,CROSS BORDER FRA LIMITATION FROM RAS EPFRA TO CTA EDMM BETWEEN FLS 095-245,Y,Y,20/04/2023,11/12/2036,Y,1234567,0000,0000
EPLZN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EPFRA TO RAS LZNFRA,Y,Y,07/10/2021,11/12/2036,Y,1234567,0000,0000
GCGMAC500A,M,CROSS BORDER FRA LIMITATION FROM RAS GCFRA TO RAS GMACFRA,Y,Y,21/04/2022,11/12/2036,Y,1234567,0000,0000
GCGC500D,M,CROSS BORDER FRA LIMITATION FROM RAS GCFRA TO RAS GCFRA BETWEEN FLS 305-CEL,Y,Y,08/09/2022,11/12/2036,Y,1234567,0000,0000
GMAC100B,F,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,05/10/2023,11/12/2036,Y,-----6-,2200,0000
GMAC100B,F,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,05/10/2023,11/12/2036,Y,----5--,0000,0600
GMAC100B,F,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,05/10/2023,11/12/2036,Y,1------,2200,0000
GMAC100A,M,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,-----6-,2200,0000
GMAC100A,M,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,---4---,2200,0000
GMAC100A,M,EN-ROUTE FRA LIMITATION IN RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,--3----,0000,0600
GMACGM500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO CTA GMMM,Y,Y,23/02/2023,11/12/2036,Y,---4---,0000,0600
GMACGM500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO CTA GMMM,Y,Y,23/02/2023,11/12/2036,Y,---4---,2200,0000
GMACLP500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO RAS LPPCFRA,Y,Y,19/05/2022,11/12/2036,Y,------7,2200,0000
GMACLP500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO RAS LPPCFRA,Y,Y,19/05/2022,11/12/2036,Y,---4---,2200,0000
GMACLP500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO RAS LPPCFRA,Y,Y,19/05/2022,11/12/2036,Y,1------,2200,0000
GMGM500A,M,CROSS BORDER FRA LIMITATION FROM RAS GMACFRA TO RAS GMACNFRA AND FROM RAS GMACNFRA TO RAS GMACFRA,Y,Y,27/02/2020,11/12/2036,Y,1------,2200,0000
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,-----6-,0000,0600
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,----5--,0000,0600
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,-2-----,0000,0600
GMGMAC500A,M,CROSS BORDER FRA LIMITATION FROM CTA GMMM TO RAS GMACFRA,Y,Y,20/04/2023,11/12/2036,Y,1------,2200,0000
HELC500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-----6-,2030,0000
HELC500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,----5--,2030,0000
HELC500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,------7,0000,0430
HELG500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,----5--,0000,0400
HELG500A,M,CROSS BORDER FRA LIMITATION FROM CTA HECC TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-2-----,0000,0400
LBLR502A,M,CROSS BORDER FRA LIMITATION FROM RAS LBFRA TO RAS LRFRA,Y,Y,28/01/2021,11/12/2036,Y,1234567,0000,0000
LBSECN500A,M,CROSS BORDER FRA LIMITATION FROM RAS LBFRA TO RAS SECSI3,Y,Y,20/04/2023,11/12/2036,Y,1234567,0000,0000
LC100A,M,EN-ROUTE FRA LIMITATION IN RAS LCFRA,Y,Y,20/04/2023,11/12/2036,Y,----5--,2030,0000
LC100A,M,EN-ROUTE FRA LIMITATION IN RAS LCFRA,Y,Y,20/04/2023,11/12/2036,Y,---4---,2030,0000
LC100A,M,EN-ROUTE FRA LIMITATION IN RAS LCFRA,Y,Y,20/04/2023,11/12/2036,Y,-2-----,2030,0000
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,------7,0000,0330
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,---4---,2030,0000
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2030,0000
LCHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO CTA HECC,Y,Y,23/03/2023,11/12/2036,Y,1------,0000,0430
LCLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LCNONFRA,Y,Y,23/03/2023,11/12/2036,Y,----5--,0000,0330
LCLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LCFRA TO RAS LCNONFRA,Y,Y,23/03/2023,11/12/2036,Y,---4---,2030,0000
