ID,From,To,"Lower Vert.
Limit (FL)","Upper Vert.
Limit (FL)","Available or Not
(Y/N)",Utilization,"DCT Time
Availability","Operational
Goal",Remarks,"Direction of
Cruising Levels",ATC Unit,"Release
Date"
LI5222,ADAMI,DOPEL,305,UNL,Yes,,H24,TO FACILITATE CROSSBORDER,,,LIRRACC,20 MAR 2023
EG51063,NUCHU,BOGNA,305,660,Yes,"ONLY AVBL FOR TFC
Via (MORAG, BANBA, BAKUR) and-then NUCHU and-then XAMAB
Above FL305 at NUCHU",H24,Fuel saving DCT for traffic overflying the UK via the listed boundary fixes to XAMAB.,,,EG**ACC,22 MAR 2023
GM5105,GLM,DEVLA,MEA/MSA,460,Yes,"ONLY AVBL FOR TFC
DEP GMAG with ARR GCRR",H24,To facilitate departing  traffic from GMAG and to offer offer shorter route option,,ODD,GMMMACC,23 MAR 2023
LC5108,ANANE,STEPA,MEA/MSA,205,Yes,"NOT AVBL FOR TFC
EXC WITH RFL ABV FL205",21:30..04:30 (20:30..03:30),TO FACILITATE CONNECTIVITY,,,LCCCACC,23 MAR 2023
EP5328,VENES,LIMVI,095,195,Yes,"ONLY AVBL FOR TFC
DEP EPRA AND ARR EPMO, EPWA",H24,To allow connection between EPRA and EPMO/EPWA,,EVEN,"EPWAAPP, EPWWACC",23 MAR 2023
LC5075,NIKAS,EMEDA,095,660,Yes,"ONLY AVBL FOR TFC
""ONLY AVAILABLE FOR TRAFFIC
With RFL above FL205""",04:30..21:30 (03:30..20:30) ,Phase implementation of NICFRA project (DCT route airspace),CLASS C airspace,EVEN,LCCCACC,23 MAR 2023
EG5208,MIDJO,LAMSO,225,660,Yes,"ONLY AVBL FOR TFC
Via (XETBO, RILED) and-then via MORAG
Exiting EG** via LAMSO
With RFL above FL285
------
NOT AVBL FOR TFC
ARR EBAW, EG**, EH** (except GRONINGEN_GROUP ), LF**",00:01..05:20 (23:01..04:20) at MORAG,Night Time Fuel Saving Route,,,EG**ACC,26 MAR 2023
EG5236,MIDJO,DIBAL,225,660,Yes,"ONLY AVBL FOR TFC
ARR EBAW, EH** (except GRONINGEN_GROUP ) 
Via (XETBO, RILED) and-then via MORAG
Exiting EG**
Via LAMSO
With RFL above FL285",00:01..05:20 (23:01..04:20) at MORAG,Night Time Fuel Saving Route,,,EG**ACC,26 MAR 2023
EG51047,ALHAD,MID,215,660,Yes,"ONLY AVBL FOR TFC
DEP (BRIZE_GROUP, SEVERN_GROUP)",H24,Fuel efficient DCT for listed departures.,,,EG**ACC,26 MAR 2023
LC5031,EMEDA,TUZIB,205,660,Yes,,04:30..21:30 (03:30..20:30) ,"Segregation of traffic from inbound LCLK,OLBA ","Class C airspace
DCT also available within NICFRA applicability hours",ODD,LCCCACC,29 MAR 2023
LC5110,EMEDA,TUZIB,035,205,Yes,,H24,"Segregation of traffic from inbound LCLK,OLBA ","Class C airspace
DCT also available within NICFRA applicability hours",ODD,LCCCACC,29 MAR 2023
EG51107,PEMOB,LEMGU,155,245,Yes,"NOT AVBL FOR TFC
Except
ARR EI**
Via EGTTFRAW",H24,To provide connectivity for EI** arrivals in the descent out of FRA on to M17 at LEMGU.,,,EG**ACC,30 MAR 2023
ES5000,PENOR,DIPEB,MEA,660,No,,H24,DCT too close to the UMKK boundary,,,ESMMCTA,30 MAR 2023
ES5001,DIPEB,PENOR,MEA,660,No,,H24,DCT too close to the UMKK boundary,,,ESMMCTA,30 MAR 2023
LF50211,ESUZE,CNA,MEA,195,Yes,,H24,To facilitate connection with LFBB FIR and LFBB FRA,,EVEN,LFBBACC,20 APR 2023
LF50212,CNA,ESUZE,MEA,195,Yes,,H24,To facilitate connection with LFBB FIR and LFBB FRA,,ODD,LFBBACC,20 APR 2023
LK5334,DOBEN,BUDWA,035,095,Yes,,H24,Connectivity for ARR LKCS,,ODD,LKAAACC,17 MAY 2023
LK5335,BODAL,TABEM,045,095,Yes,,H24,Connectivity for ARR LKCS,,EVEN,LKAAACC,17 MAY 2023
LK5336,BUDWA,RUDAP,055,095,Yes,,H24,Connectivity for DEP LKCS,,EVEN,LKAAACC,17 MAY 2023
LK5337,BUDWA,NIRGO,045,095,Yes,,H24,Connectivity for DEP LKCS,,EVEN,LKAAACC,17 MAY 2023
LK5338,TABEM,BODAL,045,095,Yes,,H24,Connectivity for DEP LKCS,,ODD,LKAAACC,17 MAY 2023
EP5341,GOVRI,LENOV,095,285,Yes,"ONLY AVBL FOR TFC
DEP EPRZ, EPRJ",H24,To allow shorter connection for EPRZ/EPRJ departures in south direction.,,,EPKKTMA,12 APR 2023
EP5342,LUXAR,LENOV,095,285,Yes,"ONLY AVBL FOR TFC
DEP EPRZ, EPRJ",H24,To allow shorter connection for EPRZ/EPRJ departures in south direction.,,,EPKKTMA,12 APR 2023
EP5343,LENOV,LUXAR,095,285,Yes,"ONLY AVBL FOR TFC
ARR EPRZ, EPRJ",H24,To allow shorter connection for EPRZ/EPRJ arrivals from south direction.,,,EPKKTMA,12 APR 2023
LL5094,KONFO,NAT,045,600,Yes,"ONLY AVBL FOR TFC
1. Via LC and then LL then OJ
2. ARR LLER, LLNV, LLRM, LLOV
3. ARR LLBG",Only available during activation of exercise published by NOTAM,Exercise X3 scenario,,ODD,LLLLACC,13 APR 2023
LL5095,ADLOD,BGN,GND,195,Yes,"ONLY AVBL FOR TFC
ARR LLBG",Only available during activation of exercise published by NOTAM,Exercise X3 scenario,,ODD,LLLLACC,13 APR 2023
EP5345,ORTEB,KONZI,155,285,Yes,"ONLY AVBL FOR TFC
ARR EPMO, EPWA",H24,To allow alternative connection for EPWA/EPMO arrivals whne special MIL areas are active.,,,EPKKTMA,14 APR 2023
LF50316,PENDU       ,OBAKI,195,660,Yes,"ONLY AVBL FOR TFC
1. Via OBAKI DCT SOSAD with RFL above FL375
2. ARR (EDDF, EDFH) below FL245 at SOSAD",H24,To offer shorter route option,,EVEN,LFEEACC,20 APR 2023
YX50009,TULIP,NOLRU,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Odd,EDYYUAC,19 APR 2023
YX5477,NAVPI,MCS,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Odd,EDYYUAC,19 APR 2023
YX5478,NAVPI,NOLRU,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Odd,EDYYUAC,19 APR 2023
YX5469,MILGI,RAVLO,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Even,EDYYUAC,19 APR 2023
YX5470,MILGI,MIMVA,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Even,EDYYUAC,19 APR 2023
YX5476,MILGI,NAVPI,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Even,EDYYUAC,19 APR 2023
YX5437,MCS,RAVLO,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Even,EDYYUAC,19 APR 2023
YX5438,MCS,MIMVA,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Even,EDYYUAC,19 APR 2023
YX5475,MCS,NAVPI,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Even,EDYYUAC,19 APR 2023
YX5439,LAMSO,MCS,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)
------
NOT AVBL FOR TFC
ARR ETNG",H24,"To facilitate military transit traffic
--------------------------------
Traffic via LAMSO shall file via PAM.",,Odd,EDYYUAC,19 APR 2023
YX5482,LAMSO,NOLRU,245,660,Yes,"ONLY AVBL FOR TFC
TYPE(M)",H24,To facilitate military transit traffic,,Odd,EDYYUAC,19 APR 2023
EP5346,KONZI,LOGDA,095,285,Yes,,H24,to facilitate traffic,,,EPWWACC,21 APR 2023
LT5027,BKZ,IBLAX,085,660,Yes,"ONLY AVBL FOR TFC
DEP LTAI",H24,To Allow LTAI Departures to use IBLAX COP,,EVEN,LTAA,29 APR 2023
YX50037,NOLRU,LIPMI,245,660,Yes,"ONLY AVBL FOR TFC
ARR (ETAD, ETAR, ETOU)
TYPE(M)",H24,"To facilitate military traffic to ETAD, ETAR, ETOU.",,Odd,EDYYUAC,01 MAY 2023
LK5339,BUDWA,BEKTO,045,095,Yes,,H24,Connectivity for DEP LKCS ARR LKKV,,EVEN,LKAAACC,17 MAY 2023
LL5002,KANER,BGN,MEA,415,Yes,"ONLY AVBL FOR TFC
1. DEP LL with ARR LLBG
2. via LC with ARR LLBG","1. H24
2. Only availble during activation of exercise published by NOTAM","1. To facilitate flight planning for arrival for domestic GA traffic.
2. exercise G scenario",,,LLLLACC,04 MAY 2023
LL5014,TALMI,NAT,115,600,Yes,"ONLY AVBL FOR TFC
VIA OJ AND THEN LL",Only available during activation of exercise published  by NOTAM,"Exercise B, B1, B2 scenario",,Even,LLLLACC,04 MAY 2023
LL5015,SIVAK,NAT,115,600,Yes,"ONLY AVBL FOR TFC
DEP LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise C, C1, C2 scenario",,Even,LLLLACC,04 MAY 2023
LL5016,NAT,SUVAS,115,600,Yes,"ONLY AVBL FOR TFC
1.Via OJ and then LL
2. DEP from LLER/ LLNV/ LLRM/ LLOV",Only available during activation of exercise published  by NOTAM,"Exercise A1, B1, C1, D1, W1 scenario",,Even,LLLLACC,04 MAY 2023
LL5017,NAT,DAFNA,115,600,Yes,"ONLY AVBL FOR TFC
1.VIA OJ AND THEN LL
2. DEP LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise A2, B2, C2, D2, W2 scenario",,Even,LLLLACC,04 MAY 2023
LL5018,NAT,MERVA,035,600,Yes,"ONLY AVBL FOR TFC
1. 035-FL195
a. DEP LLBG AND THEN LC
2. FL115-FL600
a. VIA OJ AND THEN LL
b. DEP LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise A, B, C, D, W scenario - when LLR1 Deactivated",,Even,LLLLACC,04 MAY 2023
LL5022,TADOV,ADLOD,105,375,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,Excercise Y scenario,,Odd,LLLLACC,04 MAY 2023
LL5023,ADLOD,TOMAL,105,375,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,Excercise Y scenario,,Odd,LLLLACC,04 MAY 2023
LL5025,NAT,ADLOD,105,375,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,Excercise S4 scenario,,Odd,LLLLACC,04 MAY 2023
LL5026,ADLOD,NAT,115,600,Yes,"ONLY AVBL FOR TFC
DEP LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Excercise D, D1, D2 scenario",,Even,LLLLACC,04 MAY 2023
LL5029,BGN,NAT,GND,600,Yes,"ONLY AVBL FOR TFC
1. GND - FL065
a. DEP LLBG WITH ARR LL
2. GND - FL195
a. DEP LLBG AND THEN LC
3. FL115 - FL600
a. Via OJ AND THEN LL
b. DEP LLER, LLNV, LLRM, LLOV","1. H24
2. 3.Only available during activation of exercise published  by NOTAM","1. To facilitate DEP of DOM traffic
2. Exercise A, A1, A2 scenario",,Even,LLLLACC,04 MAY 2023
LL5036,TOMAL,ADLOD,115,600,Yes,"ONLY AVBL FOR TFC
DEP LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Excercise D, D1, D2 scenario",,Even,LLLLACC,04 MAY 2023
LL5047,JILET,MESIL,105,600,Yes,"ONLY AVBL FOR TFC
1.VIA LC THEN LL AND THEN OJ
2.ARR LLER, LLNV, LLOV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise F scenario
",,ODD,LLLLACC,04 MAY 2023
LL5048,ORPAZ,NAT,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ THEN LL AND THEN LC 
2. DEP LLER, LLRM, LLNV, LLOV",Only available during activation of exercise published by NOTAM,"Exercise W, W1, W2 scenario
",,EVEN,LLLLACC,04 MAY 2023
LL5050,JILET,KANER,GND,195,Yes,"ONLY AVBL FOR TFC
via LC and-then arr LLBG",Only available during activation of exercise published by NOTAM,"Exercise G scenario
",,ODD,LLLLACC,04 MAY 2023
LL5053,BGN,GAFAZ,GND,375,Yes,"ONLY AVBL FOR TFC
DEP LLBG",Only available during activation of exercise published  by NOTAM,"Exersice K, K1, K2 Scenario",,EVEN,LLLLACC,04 MAY 2023
LL5054,GAFAZ,RAPIV,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL
2. DEP LLBG, LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise K, K1, K2, L, L1, L2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5055,RAPIV   ,MERVA,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL
2. DEP LLBG, LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise K, L, M, N, P, Q scenario - when LLR1 Deactivated",,EVEN,LLLLACC,04 MAY 2023
LL5056,RAPIV  ,SUVAS,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL
2. DEP LLBG, LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise K1, L1, M1, N1, P1, Q1 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5058,BGN,MOCEV,GND,375,Yes,"ONLY AVBL FOR TFC
DEP LLBG",Only available during activation of exercise published  by NOTAM,"Exercise P, P1, P2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5059,MOCEV  ,RAPIV,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL
2. DEP LLBG, LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise P, P1, P2, Q, Q1, Q2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5060,BGN,TOMAL,GND,375,Yes,"ONLY AVBL FOR TFC
DEP LLBG",Only available during activation of exercise published  by NOTAM,Exercise  X scenario,,ODD,LLLLACC,04 MAY 2023
LL5061,NAT,BGN,GND,375,Yes,"ONLY AVBL FOR TFC
ARR LLBG",Only available during activation of exercise published  by NOTAM,"Exercise H, S scenario",,ODD,LLLLACC,04 MAY 2023
LL5062,KONFO,RAPIV,105,600,Yes,"ONLY AVBL FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. ARR LLER, LLNV, LLRM, LLOV, LLBG",Only available during activation of exercise published  by NOTAM,"Exercise O, O1, O2, O3, R, R1, R2, R3 scenario",,ODD,LLLLACC,04 MAY 2023
LL5063,RAPIV,GAFAZ,105,600,Yes,"ONLY AVBL AND COMPULSORY FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. VIA LC AND THEN LL ARR LLER, LLNV, LLRM, LLOV, LLBG",Only available during activation of exercise published  by NOTAM,"Exercise O, O1, O2, O3, scenario",,ODD,LLLLACC,04 MAY 2023
LL5064,GAFAZ,BGN,GND,375,Yes,"ONLY AVBL AND COMPULSORY FOR TFC
VIA RAPIV ARR LLBG",Only available during activation of exercise published  by NOTAM,Exercise  O scenario,,ODD,LLLLACC,04 MAY 2023
LL5065,RAPIV,MOCEV,115,600,Yes,"ONLY AVBL FOR TFC
1.VIA LC THEN LL AND THEN OJ
2.ARR LLER, LLNV, LLOV, LLRM, LLBG",Only available during activation of exercise published  by NOTAM,"Exercise R, R1, R2, R3 scenario",,ODD,LLLLACC,04 MAY 2023
LL5066,MOCEV,BGN,GND,195,Yes,"ONLY AVBL FOR TFC
ARR LLBG",Only available during activation of exercise published  by NOTAM,Exercise R  scenario,,ODD,LLLLACC,04 MAY 2023
LL5067,MOCEV,TOMAL,115,600,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLOV, LLRM",Only available during activation of exercise published by NOTAM,Exercise R1 scenario,,ODD,LLLLACC,04 MAY 2023
LL5068,MOCEV,SALAM,115,600,Yes,"ONLY AVBL FOR TFC
1.VIA LC THEN LL AND THEN OJ
2.ARR LLER, LLNV, LLOV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise R2, R3 scenario",,ODD,LLLLACC,04 MAY 2023
LL5069,SALAM,TOMAL,115,600,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLOV, LLRM",Only available during activation of exercise published  by NOTAM,"Exercise J1, O3, R3, S2 scenario",,ODD,LLLLACC,04 MAY 2023
LL5070,VOLFO,BOFIR,115,375,Yes,"ONLY AVBL FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. ARR LLER, LLNV, LLRM, LLOV, LLBG",Only available during activation of exercise published by NOTAM,Exercise X1 scenario,,ODD,LLLLACC,04 MAY 2023
LL5071,TOMAL,BGN,GND,375,Yes,"ONLY AVBL FOR TFC
ARR LLBG",Only available during activation of exercise published by NOTAM,Exercise X2 scenario,,EVEN,LLLLacc,04 MAY 2023
LL5072,MERVA,NAT,105,600,Yes,"ONLY AVBL FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. ARR LLER, LLNV, LLRM, LLOV, LLBG",Only available during activation of exercise published by NOTAM,"Exercise H, I, J, J1 scenario - when LLR1 Deactivated",,ODD,LLLLACC,04 MAY 2023
LL5073,NAT,SALAM,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published by NOTAM,"Exercise J, S1, S2 scenario",,ODD,LLLLACC,04 MAY 2023
LL5074,NAT,TOMAL,115,600,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published  by NOTAM,"Exercise I, S3 scenario",,ODD,LLLLACC,04 MAY 2023
LL5075,KONFO  ,VETEK,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. ARR LLER, LLNV, LLRM, LLOV, LLBG",Only available during activation of exercise published by NOTAM,"Exercise S, S1, S2, S3, S4 scenario",,ODD,LLLLACC,04 MAY 2023
LL5076,VETEK,NAT,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA LC AND THEN LL THEN OJ
2. ARR LLER, LLNV, LLRM, LLOV, LLBG",Only available during activation of exercise published by NOTAM,"Exercise S, S1, S2, S3, S4 scenario",,ODD,LLLLACC,04 MAY 2023
LL5078,GAFAZ,TOMAL,115,600,Yes,"ONLY AVBL FOR TFC
ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published by NOTAM,Exercise O1 scenario,,ODD,LLLLACC,04 MAY 2023
LL5079,TOMAL,GAFAZ,115,600,Yes,"ONLY AVBL FOR TFC
 DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise L, L1, L2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5080,GAFAZ,SALAM,115,600,Yes,"ONLY AVBL FOR TFC
1.VIA LC AND THEN LL AND THEN OJ
2.ARR LLER, LLNV, LLOV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise O2, O3 scenario",,ODD,LLLLACC,04 MAY 2023
LL5081,SALAM,GAFAZ,115,600,Yes,"ONLY AVBL FOR TFC
VIA OJ AND THEN LL AND THEN LC",Only available during activation of exercise published by NOTAM,"Exercise M, M1, M2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5082,SIVAK,GOBRI,115,600,Yes,"ONLY AVBL FOR TFC
DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,Exercise T3 scenario,,EVEN,LLLLACC,04 MAY 2023
LL5083,GOBRI,BETYO,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise T, T1, T2, T3 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5084,BETYO,TADOV,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise T, T1, T2, T3 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5085,TADOV,DIVLA,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise T, T1, T2, T3 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5086,DIVLA,MERVA,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise T, T3 scenario - when LLR1 Deactivated",,EVEN,LLLLACC,04 MAY 2023
LL5087,DIVLA,SUVAS,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise T1, T3 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5088,ADLOD,MOCEV,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise Q, Q1, Q2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5089,ADLOD,GAFAZ,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise N, N1, N2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5090,RAPIV,PURLA,115,600,Yes,"ONLY AVBL FOR TFC
1. via OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM LLBG",Only available during activation of exercise published by NOTAM,"Exercise K2, L2, M2, N2, P2, Q2 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5091,DIVLA,PURLA,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC 
2. DEP LLER, LLOV, LLNV, LLRM",Only available during activation of exercise published by NOTAM,"Exercise T2, T3 scenario",,EVEN,LLLLACC,04 MAY 2023
LL5092,BGN,GODED,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC
2. DEP LLER, LLOV, LLNV, LLRM",only available during activation of exercise published by NOTAM ,Exercise U  Scenario,,EVEN,LLLLACC,04 MAY 2023
LL5093,GODED,SUVAS,115,600,Yes,"ONLY AVBL FOR TFC
1. VIA OJ AND THEN LL AND THEN LC
2. DEP LLER, LLOV, LLNV, LLRM",Only available duringactivation of exercise published by NOTAM,Exercise U  scenario,,EVEN,LLLLACC,04 MAY 2023
LF5498,AGN,GAI,MEA,195,Yes,"ONLY AVBL FOR TFC
1. DEP LFCN/DA/DH
2. ARR LFCR/CI",H24,To facilitate connection with LFBB FRA and LFBB FIR,,,LFBBACC,18 MAY 2023
LL5046,KONFO,JILET,GND,600,Yes,"ONLY AVBL FOR TFC
1.GND - FL195
a. via LC AND THEN ARR LLBG
2. FL105 - FL600
a. Via LC AND THEN LL AND THEN OJ
b. ARR LLER, LLNV, LLRM, LLOV",Only available during activation of exercise published by NOTAM,"Exercise F, G scenario
",,ODD,LLLLACC,05 MAY 2023
YX50052,TACHA,NOLRU,245,660,Yes,"ONLY AVBL FOR TFC
TYPE (M)",H24,To facilitate military transit traffic.,,ODD,EDYYUAC,08 MAY 2023
LK5340,PEMEL,BUDWA,045,095,Yes,,H24,Connectivity for ARR LKCS,,ODD,LKAAACC,17 MAY 2023
LK5341,BUDWA,BAVRI,055,095,Yes,,H24,Connectivity for DEP LKCS,,EVEN,LKAAACC,17 MAY 2023
LK5342,BUDWA,OKG,045,095,Yes,,H24,Connectivity for DEP LKCS,,EVEN,LKAAACC,17 MAY 2023
LK5343,OKG,BUDWA,045,095,Yes,,H24,Connectivity for ARR LKCS,,ODD,LKAAACC,17 MAY 2023
LF50318,CLM,YODHA,265,660,Yes,"ONLY AVBL FOR TFC
FLT-TYPE M",H24,To allow military traffic to connect to EPT FR17,,EVEN,LFEEACC,22 MAY 2023
LF50319,YODHA,KOVIN,265,660,Yes,"ONLY AVBL FOR TFC
FLT-TYPE M",H24,To allow military traffic to exit from EPT FR17,,ODD,LFEEACC,22 MAY 2023
LF5230,ETPIL,ROMGO,125,305,Yes,"ONLY AVBL FOR TFC
ARR LFPG",23:00..05:00 (22:00..04:00),Night time fuel saving route.,"Time limitations refer to ROMGO
FRAF",Even,"(LFBBACC, 
LFFFACC)",11 MAY 2023
ES5002,NINTA,ANFEV,MEA,660,No,,H24,DCT too close to the UMKK boundary.,,,ESMMCTA,17 MAY 2023
ES5003,ANFEV,NINTA,MEA,660,No,,H24,DCT too close to the UMKK boundary.,,,ESMMCTA,17 MAY 2023
LL5020,TADOV,HADAS,105,600,Yes,"ONLY AVBL FOR TFC
VIA LC AND THEN LL AND THEN OJ",Only available during activation of exercise published  by NOTAM,Exercise  E scenario,,Odd,LLLLACC,17 MAY 2023
LL5021,HADAS,SALAM,105,600,Yes,"ONLY AVBL FOR TFC
VIA LC AND THEN LL AND THEN OJ",Only available during activation of exercise published  by NOTAM,Excercise E scenario,,Odd,LLLLACC,17 MAY 2023
YXED5043,WRB,DOMEG,235,660,Yes,"ONLY AVBL FOR TFC
ARR EHEH
ABV FL245 AT WRB",H24,To offer seamless vertical and horizontal connection for ARR EHEH. ,,EVEN,"(EDGGACC, EDYYUAC)",18 MAY 2023
YXED5044,BIGGE,DOMEG,235,660,Yes,"ONLY AVBL FOR TFC
ARR EHEH
ABV FL245 AT BIGGE",H24,To offer seamless vertical and horizontal connection for ARR EHEH. ,,EVEN,"(EDGGACC, EDYYUAC)",18 MAY 2023
EP5215,OMFOL,DINOV,095,660,Yes,,H24,To enable connection between Baltic FRA and TMAs, Baltic FRA,,EPWWACC,07 JUL 2023
EP5216,GODLO,MOFKE,095,660,Yes,,H24,To enable connection between  Baltic FRA and TMAs, Baltic FRA,,EPWWACC,07 JUL 2023
EP5217,MISKA,MOFKE,095,660,Yes,,H24,To enable connection between  Baltic FRA and TMAs, Baltic FRA,,EPWWACC,07 JUL 2023
EP5219,NUDRO,MOFKE,095,660,Yes,,H24,To enable connection between  Baltic FRA and TMAs, Baltic FRA,,EPWWACC,07 JUL 2023
EP5347,SKAVI,LUMVE,095,285,Yes,"ONLY AVBL FOR TFC
ARR EPWR",H24,To allow connection for EPWR arrivals via TMA Krakow,,,EPKKTMA,07 JUL 2023
EG50109,TUXOS,ETILO,MEA,255,Yes,"TBD
- General conditions apply",Only available when EGD713/EGD713Z is active,Provide FPL connectivity from new RLAT Oceanic Exit point,,,EG**ACC,21 JUL 2023
EG50111,NINEX,KESEG,MEA,255,Yes,"TBD
- General conditions apply",Only available when EGD901/EGD901Z is active,Provide FPL connectivity from new RLAT Oceanic Exit point,,,EG**ACC,21 JUL 2023
EG50093,KESEG,BALIX,MEA,255,Yes,"TBD
- General conditions apply",Only available when EGD901/EGZ901Z is active,Provide FPL connectivity from new RLAT Oceanic Exit point,,,EG**ACC,21 JUL 2023
EG50091,EVNAL,TUXOS,MEA,255,Yes,"TBD
- General conditions apply",Only available when EGD713/ EGD713Z is active,Provide FPL connectivity from new RLAT Oceanic Exit point,,,EG**ACC,21 JUL 2023
